,cycle,temp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,soh,class
94,5_charge_94,24,0.0,0.0,129.10773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.92596,548.869,0.0,0.0,0.0,0.0,52.17481,0.0,0.0,0.0,416.92596,548.869,0.0,0.0,0.0,0.0,52.17481,0.0,[0.7559488],2
95,5_charge_95,24,0.0,0.0,129.30318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.4858,549.5303,0.0,0.0,0.0,0.0,48.959904,0.0,0.0,0.0,423.4858,549.5303,0.0,0.0,0.0,0.0,48.959904,0.0,[0.75328195],2
96,5_charge_96,24,0.0,0.0,127.20301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.2891,557.85596,0.0,0.0,0.0,0.0,73.89804,0.0,0.0,0.0,385.2891,557.85596,0.0,0.0,0.0,0.0,73.89804,0.0,[0.75077268],2
97,5_charge_97,24,0.0,0.0,129.23088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.10345,549.7081,0.0,0.0,0.0,0.0,48.444126,0.0,0.0,0.0,423.10345,549.7081,0.0,0.0,0.0,0.0,48.444126,0.0,[0.7454222],2
98,5_charge_98,24,0.0,0.0,129.28758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.64957,548.61475,0.0,0.0,0.0,0.0,48.242558,0.0,0.0,0.0,422.64957,548.61475,0.0,0.0,0.0,0.0,48.242558,0.0,[0.74293419],2
99,5_charge_99,24,0.0,0.0,129.29424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.33017,548.9296,0.0,0.0,0.0,0.0,48.0044,0.0,0.0,0.0,423.33017,548.9296,0.0,0.0,0.0,0.0,48.0044,0.0,[0.74020684],2
100,5_charge_100,24,0.0,0.0,126.9825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.33707,559.0027,0.0,0.0,0.0,0.0,72.92944,0.0,0.0,0.0,386.33707,559.0027,0.0,0.0,0.0,0.0,72.92944,0.0,[0.73760479],2
101,5_charge_101,24,0.0,0.0,129.24637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.65915,547.62933,0.0,0.0,0.0,0.0,47.104618,0.0,0.0,0.0,423.65915,547.62933,0.0,0.0,0.0,0.0,47.104618,0.0,[0.7429518],2
102,5_charge_102,24,0.0,0.0,125.62524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.03378,570.7544,0.0,0.0,0.0,0.0,111.88168,0.0,0.0,0.0,350.03378,570.7544,0.0,0.0,0.0,0.0,111.88168,0.0,[0.74804591],2
103,5_charge_103,24,0.0,0.0,128.42114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.24753,567.29834,0.0,0.0,0.0,0.0,61.076054,0.0,0.0,0.0,416.24753,567.29834,0.0,0.0,0.0,0.0,61.076054,0.0,[0.7404003],2
104,5_charge_104,24,0.0,0.0,124.17835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.78778,574.85046,0.0,0.0,0.0,0.0,114.20932,0.0,0.0,0.0,339.78778,574.85046,0.0,0.0,0.0,0.0,114.20932,0.0,[0.73487716],2
105,5_charge_105,24,0.0,0.0,127.26798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.3845,561.92194,0.0,0.0,0.0,0.0,72.714905,0.0,0.0,0.0,392.3845,561.92194,0.0,0.0,0.0,0.0,72.714905,0.0,[0.72695061],2
106,5_charge_106,24,0.0,0.0,129.24644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.12308,551.4282,0.0,0.0,0.0,0.0,48.612522,0.0,0.0,0.0,426.12308,551.4282,0.0,0.0,0.0,0.0,48.612522,0.0,[0.7270731],2
107,5_charge_107,24,0.0,0.0,125.54105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.7807,567.9291,0.0,0.0,0.0,0.0,103.95978,0.0,0.0,0.0,353.7807,567.9291,0.0,0.0,0.0,0.0,103.95978,0.0,[0.72751188],2
108,5_charge_108,24,0.0,0.0,129.18413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.53757,561.734,0.0,0.0,0.0,0.0,54.058964,0.0,0.0,0.0,429.53757,561.734,0.0,0.0,0.0,0.0,54.058964,0.0,[0.72452108],2
109,5_charge_109,24,0.0,0.0,129.20825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.45514,558.40924,0.0,0.0,0.0,0.0,48.754154,0.0,0.0,0.0,431.45514,558.40924,0.0,0.0,0.0,0.0,48.754154,0.0,[0.71933547],2
110,5_charge_110,24,0.0,0.0,129.21742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.50854,550.254,0.0,0.0,0.0,0.0,47.908176,0.0,0.0,0.0,427.50854,550.254,0.0,0.0,0.0,0.0,47.908176,0.0,[0.71672272],2
111,5_charge_111,24,0.0,0.0,125.421455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.7062,568.66077,0.0,0.0,0.0,0.0,107.701996,0.0,0.0,0.0,349.7062,568.66077,0.0,0.0,0.0,0.0,107.701996,0.0,[0.71669795],2
112,5_charge_112,24,0.0,0.0,129.13933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.97293,559.8971,0.0,0.0,0.0,0.0,51.360477,0.0,0.0,0.0,433.97293,559.8971,0.0,0.0,0.0,0.0,51.360477,0.0,[0.71403244],2
113,5_charge_113,24,0.0,0.0,129.14459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.5922,561.3852,0.0,0.0,0.0,0.0,49.463657,0.0,0.0,0.0,434.5922,561.3852,0.0,0.0,0.0,0.0,49.463657,0.0,[0.71146016],2
114,5_charge_114,24,0.0,0.0,129.2315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.8104,556.79944,0.0,0.0,0.0,0.0,49.286808,0.0,0.0,0.0,430.8104,556.79944,0.0,0.0,0.0,0.0,49.286808,0.0,[0.70871452],2
115,5_charge_115,24,0.0,0.0,129.22331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.7328,550.4844,0.0,0.0,0.0,0.0,46.98621,0.0,0.0,0.0,427.7328,550.4844,0.0,0.0,0.0,0.0,46.98621,0.0,[0.70620461],2
116,5_charge_116,24,0.0,0.0,128.14091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.2405,557.36816,0.0,0.0,0.0,0.0,64.874695,0.0,0.0,0.0,405.2405,557.36816,0.0,0.0,0.0,0.0,64.874695,0.0,[0.7062894],2
117,5_charge_117,24,0.0,0.0,125.98922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.10376,571.2104,0.0,0.0,0.0,0.0,92.71774,0.0,0.0,0.0,375.10376,571.2104,0.0,0.0,0.0,0.0,92.71774,0.0,[0.70379919],2
118,5_charge_118,24,0.0,0.0,126.14539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.18454,576.6517,0.0,0.0,0.0,0.0,97.18259,0.0,0.0,0.0,373.18454,576.6517,0.0,0.0,0.0,0.0,97.18259,0.0,[0.71669602],2
119,5_charge_119,24,0.0,0.0,127.05113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.59567,571.0714,0.0,0.0,0.0,0.0,84.17267,0.0,0.0,0.0,394.59567,571.0714,0.0,0.0,0.0,0.0,84.17267,0.0,[0.71912751],2
120,5_charge_120,24,0.0,0.0,129.11606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.28137,565.3952,0.0,0.0,0.0,0.0,53.16425,0.0,0.0,0.0,430.28137,565.3952,0.0,0.0,0.0,0.0,53.16425,0.0,[0.70867736],2
121,5_charge_121,24,0.0,0.0,128.38199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.7127,556.8768,0.0,0.0,0.0,0.0,57.68076,0.0,0.0,0.0,417.7127,556.8768,0.0,0.0,0.0,0.0,57.68076,0.0,[0.70349083],2
122,5_charge_122,24,0.0,0.0,129.23372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.99066,549.16614,0.0,0.0,0.0,0.0,48.108616,0.0,0.0,0.0,426.99066,549.16614,0.0,0.0,0.0,0.0,48.108616,0.0,[0.70060189],2
123,5_charge_123,24,0.0,0.0,129.16644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.7643,549.6519,0.0,0.0,0.0,0.0,51.68427,0.0,0.0,0.0,420.7643,549.6519,0.0,0.0,0.0,0.0,51.68427,0.0,[0.69835041],2
124,5_charge_124,24,0.0,0.0,129.05702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.13644,547.99603,0.0,0.0,0.0,0.0,49.843143,0.0,0.0,0.0,423.13644,547.99603,0.0,0.0,0.0,0.0,49.843143,0.0,[0.69564239],3
125,5_charge_125,24,0.0,0.0,129.31157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.86893,548.4221,0.0,0.0,0.0,0.0,50.868717,0.0,0.0,0.0,421.86893,548.4221,0.0,0.0,0.0,0.0,50.868717,0.0,[0.69311438],3
126,5_charge_126,24,0.0,0.0,129.2039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.7242,545.34985,0.0,0.0,0.0,0.0,46.4856,0.0,0.0,0.0,423.7242,545.34985,0.0,0.0,0.0,0.0,46.4856,0.0,[0.69021834],3
127,5_charge_127,24,0.0,0.0,125.55435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.26935,555.8684,0.0,0.0,0.0,0.0,94.26123,0.0,0.0,0.0,354.26935,555.8684,0.0,0.0,0.0,0.0,94.26123,0.0,[0.68761821],3
128,5_charge_128,24,0.0,0.0,128.21965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.92267,546.5271,0.0,0.0,0.0,0.0,57.983463,0.0,0.0,0.0,406.92267,546.5271,0.0,0.0,0.0,0.0,57.983463,0.0,[0.6852564],3
129,5_charge_129,24,0.0,0.0,129.07243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.805,543.0929,0.0,0.0,0.0,0.0,47.51685,0.0,0.0,0.0,422.805,543.0929,0.0,0.0,0.0,0.0,47.51685,0.0,[0.68525428],3
130,5_charge_130,24,0.0,0.0,129.26147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.9704,542.9308,0.0,0.0,0.0,0.0,47.0416,0.0,0.0,0.0,421.9704,542.9308,0.0,0.0,0.0,0.0,47.0416,0.0,[0.68236776],3
131,5_charge_131,24,0.0,0.0,129.2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.2944,543.6648,0.0,0.0,0.0,0.0,51.08597,0.0,0.0,0.0,414.2944,543.6648,0.0,0.0,0.0,0.0,51.08597,0.0,[0.68769601],3
132,5_charge_132,24,0.0,0.0,129.1953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.92026,556.00793,0.0,0.0,0.0,0.0,56.136326,0.0,0.0,0.0,426.92026,556.00793,0.0,0.0,0.0,0.0,56.136326,0.0,[0.69305576],3
133,5_charge_133,24,0.0,0.0,129.09927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.2112,556.8429,0.0,0.0,0.0,0.0,45.031315,0.0,0.0,0.0,434.2112,556.8429,0.0,0.0,0.0,0.0,45.031315,0.0,[0.684925],3
134,5_charge_134,24,0.0,0.0,129.07408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.19608,550.2187,0.0,0.0,0.0,0.0,46.381046,0.0,0.0,0.0,428.19608,550.2187,0.0,0.0,0.0,0.0,46.381046,0.0,[0.6823914],3
135,5_charge_135,24,0.0,0.0,129.26617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.28958,544.7798,0.0,0.0,0.0,0.0,45.501713,0.0,0.0,0.0,424.28958,544.7798,0.0,0.0,0.0,0.0,45.501713,0.0,[0.67716102],3
136,5_charge_136,24,0.0,0.0,128.1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.15106,550.37976,0.0,0.0,0.0,0.0,66.44647,0.0,0.0,0.0,400.15106,550.37976,0.0,0.0,0.0,0.0,66.44647,0.0,[0.67732085],3
137,5_charge_137,24,0.0,0.0,128.9078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.40378,557.4658,0.0,0.0,0.0,0.0,53.928898,0.0,0.0,0.0,421.40378,557.4658,0.0,0.0,0.0,0.0,53.928898,0.0,[0.67735196],3
138,5_charge_138,24,0.0,0.0,127.78006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.13654,558.1017,0.0,0.0,0.0,0.0,69.30173,0.0,0.0,0.0,398.13654,558.1017,0.0,0.0,0.0,0.0,69.30173,0.0,[0.6746575],3
139,5_charge_139,24,0.0,0.0,126.21855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.2214,556.3095,0.0,0.0,0.0,0.0,87.03549,0.0,0.0,0.0,366.2214,556.3095,0.0,0.0,0.0,0.0,87.03549,0.0,[0.6720946],3
140,5_charge_140,24,0.0,0.0,129.22675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.8702,540.8375,0.0,0.0,0.0,0.0,48.35123,0.0,0.0,0.0,413.8702,540.8375,0.0,0.0,0.0,0.0,48.35123,0.0,[0.66949569],3
141,5_charge_141,24,0.0,0.0,128.28474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.2361,544.57806,0.0,0.0,0.0,0.0,55.859684,0.0,0.0,0.0,410.2361,544.57806,0.0,0.0,0.0,0.0,55.859684,0.0,[0.66945726],3
142,5_charge_142,24,0.0,0.0,128.30333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.25076,551.5635,0.0,0.0,0.0,0.0,56.975163,0.0,0.0,0.0,413.25076,551.5635,0.0,0.0,0.0,0.0,56.975163,0.0,[0.66700334],3
143,5_charge_143,24,0.0,0.0,124.21609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.40793,556.9276,0.0,0.0,0.0,0.0,105.66907,0.0,0.0,0.0,339.40793,556.9276,0.0,0.0,0.0,0.0,105.66907,0.0,[0.66432222],3
144,5_charge_144,24,0.0,0.0,128.16719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.08047,543.6996,0.0,0.0,0.0,0.0,59.216038,0.0,0.0,0.0,394.08047,543.6996,0.0,0.0,0.0,0.0,59.216038,0.0,[0.66158545],3
145,5_charge_145,24,0.0,0.0,128.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.98148,537.3308,0.0,0.0,0.0,0.0,56.607914,0.0,0.0,0.0,396.98148,537.3308,0.0,0.0,0.0,0.0,56.607914,0.0,[0.65908458],3
146,5_charge_146,24,0.0,0.0,129.28377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.6394,536.9829,0.0,0.0,0.0,0.0,47.253483,0.0,0.0,0.0,417.6394,536.9829,0.0,0.0,0.0,0.0,47.253483,0.0,[0.65923322],3
147,5_charge_147,24,0.0,0.0,125.21183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.16147,555.6316,0.0,0.0,0.0,0.0,101.12671,0.0,0.0,0.0,345.16147,555.6316,0.0,0.0,0.0,0.0,101.12671,0.0,[0.65914652],3
148,5_charge_148,24,0.0,0.0,128.2596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.58804,546.4968,0.0,0.0,0.0,0.0,59.309696,0.0,0.0,0.0,401.58804,546.4968,0.0,0.0,0.0,0.0,59.309696,0.0,[0.66193621],3
149,5_charge_149,24,0.0,0.0,129.42976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.97125,541.9694,0.0,0.0,0.0,0.0,56.147434,0.0,0.0,0.0,414.97125,541.9694,0.0,0.0,0.0,0.0,56.147434,0.0,[0.68006084],3
150,5_charge_150,24,0.0,0.0,129.21535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.35672,546.404,0.0,0.0,0.0,0.0,46.7699,0.0,0.0,0.0,422.35672,546.404,0.0,0.0,0.0,0.0,46.7699,0.0,[0.66976534],3
151,5_charge_151,24,0.0,0.0,128.02306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.8943,547.4226,0.0,0.0,0.0,0.0,56.24149,0.0,0.0,0.0,405.8943,547.4226,0.0,0.0,0.0,0.0,56.24149,0.0,[0.66451433],3
152,5_charge_152,24,0.0,0.0,125.41597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.40244,551.74426,0.0,0.0,0.0,0.0,96.55716,0.0,0.0,0.0,349.40244,551.74426,0.0,0.0,0.0,0.0,96.55716,0.0,[0.66183706],3
153,5_charge_153,24,0.0,0.0,127.07476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.9076,545.66956,0.0,0.0,0.0,0.0,66.338196,0.0,0.0,0.0,384.9076,545.66956,0.0,0.0,0.0,0.0,66.338196,0.0,[0.65931695],3
154,5_charge_154,24,0.0,0.0,128.19078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.02878,540.1922,0.0,0.0,0.0,0.0,60.42548,0.0,0.0,0.0,397.02878,540.1922,0.0,0.0,0.0,0.0,60.42548,0.0,[0.65673757],3
155,5_charge_155,24,0.0,0.0,126.12156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.12527,546.6485,0.0,0.0,0.0,0.0,80.402405,0.0,0.0,0.0,367.12527,546.6485,0.0,0.0,0.0,0.0,80.402405,0.0,[0.65660103],3
156,5_charge_156,24,0.0,0.0,128.37535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.34814,541.04,0.0,0.0,0.0,0.0,58.420475,0.0,0.0,0.0,398.34814,541.04,0.0,0.0,0.0,0.0,58.420475,0.0,[0.653898],3
157,5_charge_157,24,0.0,0.0,129.22414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.6538,533.9407,0.0,0.0,0.0,0.0,45.446842,0.0,0.0,0.0,416.6538,533.9407,0.0,0.0,0.0,0.0,45.446842,0.0,[0.65151646],3
158,5_charge_158,24,0.0,0.0,126.15634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.54733,545.24524,0.0,0.0,0.0,0.0,79.92078,0.0,0.0,0.0,369.54733,545.24524,0.0,0.0,0.0,0.0,79.92078,0.0,[0.65167868],3
159,5_charge_159,24,0.0,0.0,126.3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.29263,544.99896,0.0,0.0,0.0,0.0,77.21008,0.0,0.0,0.0,371.29263,544.99896,0.0,0.0,0.0,0.0,77.21008,0.0,[0.65170502],3
160,5_charge_160,24,0.0,0.0,128.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.89697,541.5445,0.0,0.0,0.0,0.0,61.529545,0.0,0.0,0.0,396.89697,541.5445,0.0,0.0,0.0,0.0,61.529545,0.0,[0.64894354],3
161,5_charge_161,24,0.0,0.0,127.18308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.50272,542.1664,0.0,0.0,0.0,0.0,68.75662,0.0,0.0,0.0,384.50272,542.1664,0.0,0.0,0.0,0.0,68.75662,0.0,[0.64903675],3
162,5_charge_162,24,0.0,0.0,125.91027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.77567,546.33203,0.0,0.0,0.0,0.0,88.06827,0.0,0.0,0.0,357.77567,546.33203,0.0,0.0,0.0,0.0,88.06827,0.0,[0.64673181],3
163,5_charge_163,24,0.0,0.0,126.36285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.649,544.5386,0.0,0.0,0.0,0.0,76.56439,0.0,0.0,0.0,370.649,544.5386,0.0,0.0,0.0,0.0,76.56439,0.0,[0.6440017],3
164,5_charge_164,24,0.0,0.0,128.41235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.3474,541.2937,0.0,0.0,0.0,0.0,59.240208,0.0,0.0,0.0,400.3474,541.2937,0.0,0.0,0.0,0.0,59.240208,0.0,[0.64372626],3
165,5_charge_165,24,0.0,0.0,123.45655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.81247,550.19763,0.0,0.0,0.0,0.0,114.88727,0.0,0.0,0.0,325.81247,550.19763,0.0,0.0,0.0,0.0,114.88727,0.0,[0.65450768],3
166,5_charge_166,24,0.0,0.0,126.32574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.03433,540.2968,0.0,0.0,0.0,0.0,95.901215,0.0,0.0,0.0,364.03433,540.2968,0.0,0.0,0.0,0.0,95.901215,0.0,[0.66253966],3
167,6_charge_0,24,0.0,0.0,32.986244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.90634,1.7669153,0.0,0.0,0.0,0.0,195.82803,0.0,0.0,0.0,196.90634,1.7669153,0.0,0.0,0.0,0.0,195.82803,0.0,[1.0176688],0
168,6_charge_1,24,0.0,0.0,39.50888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.27524,1.2717888,0.0,0.0,0.0,0.0,260.4939,0.0,0.0,0.0,255.27524,1.2717888,0.0,0.0,0.0,0.0,260.4939,0.0,[1.01257012],0
169,6_charge_2,24,0.0,0.0,39.57665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.1244,0.0,0.0,0.0,0.0,0.0,258.7924,0.0,0.0,0.0,257.1244,0.0,0.0,0.0,0.0,0.0,258.7924,0.0,[1.00666319],0
170,6_charge_3,24,0.0,0.0,39.35963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.1234,0.0,0.0,0.0,0.0,0.0,257.68304,0.0,0.0,0.0,256.1234,0.0,0.0,0.0,0.0,0.0,257.68304,0.0,[1.00664233],0
171,6_charge_4,24,0.0,0.0,39.637894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.14285,0.0,0.0,0.0,0.0,0.0,256.6799,0.0,0.0,0.0,255.14285,0.0,0.0,0.0,0.0,0.0,256.6799,0.0,[1.00026417],0
172,6_charge_5,24,0.0,0.0,40.53971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.7781,5.023302,0.0,0.0,0.0,0.0,259.03815,0.0,0.0,0.0,258.7781,5.023302,0.0,0.0,0.0,0.0,259.03815,0.0,[1.00694954],0
173,6_charge_6,24,0.0,0.0,40.56674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.43866,4.972722,0.0,0.0,0.0,0.0,259.63617,0.0,0.0,0.0,259.43866,4.972722,0.0,0.0,0.0,0.0,259.63617,0.0,[1.00655055],0
174,6_charge_7,24,0.0,0.0,38.45734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.73282,0.0,0.0,0.0,0.0,0.0,253.84799,0.0,0.0,0.0,253.73282,0.0,0.0,0.0,0.0,0.0,253.84799,0.0,[0.98439491],0
175,6_charge_8,24,0.0,0.0,38.533604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.87143,0.0,0.0,0.0,0.0,0.0,253.80919,0.0,0.0,0.0,253.87143,0.0,0.0,0.0,0.0,0.0,253.80919,0.0,[0.98408309],0
176,6_charge_9,24,0.0,0.0,38.5535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.04753,0.0,0.0,0.0,0.0,0.0,252.90982,0.0,0.0,0.0,253.04753,0.0,0.0,0.0,0.0,0.0,252.90982,0.0,[0.9786154],0
177,6_charge_10,24,0.0,0.0,38.50112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.15195,0.0,0.0,0.0,0.0,0.0,252.13202,0.0,0.0,0.0,252.15195,0.0,0.0,0.0,0.0,0.0,252.13202,0.0,[0.97279958],0
178,6_charge_11,24,0.0,0.0,38.251564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.10252,0.93243814,0.0,0.0,0.0,0.0,252.16782,0.0,0.0,0.0,251.10252,0.93243814,0.0,0.0,0.0,0.0,252.16782,0.0,[0.96737525],0
179,6_charge_12,24,0.0,0.0,38.25565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.18167,0.28127193,0.0,0.0,0.0,0.0,253.46725,0.0,0.0,0.0,253.18167,0.28127193,0.0,0.0,0.0,0.0,253.46725,0.0,[0.96163998],0
180,6_charge_13,24,0.0,0.0,40.57942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.1676,3.9441,0.0,0.0,0.0,0.0,260.4429,0.0,0.0,0.0,258.1676,3.9441,0.0,0.0,0.0,0.0,260.4429,0.0,[0.95594497],0
181,6_charge_14,24,0.0,0.0,38.303017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.74403,0.608598,0.0,0.0,0.0,0.0,250.63062,0.0,0.0,0.0,250.74403,0.608598,0.0,0.0,0.0,0.0,250.63062,0.0,[0.95053336],0
182,6_charge_15,24,0.0,0.0,38.246788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.28357,0.16353893,0.0,0.0,0.0,0.0,252.06274,0.0,0.0,0.0,250.28357,0.16353893,0.0,0.0,0.0,0.0,252.06274,0.0,[0.9445995],0
183,6_charge_16,24,0.0,0.0,38.343895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.84622,0.6259756,0.0,0.0,0.0,0.0,249.7302,0.0,0.0,0.0,249.84622,0.6259756,0.0,0.0,0.0,0.0,249.7302,0.0,[0.93913919],0
184,6_charge_17,24,0.0,0.0,38.3475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.09921,0.7068734,0.0,0.0,0.0,0.0,250.79129,0.0,0.0,0.0,250.09921,0.7068734,0.0,0.0,0.0,0.0,250.79129,0.0,[0.93378486],0
185,6_charge_18,24,0.0,0.0,38.681526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0514,0.0,0.0,0.0,0.0,0.0,251.83928,0.0,0.0,0.0,252.0514,0.0,0.0,0.0,0.0,0.0,251.83928,0.0,[0.93379463],0
186,6_charge_19,24,0.0,0.0,39.776077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.31726,0.0,0.0,0.0,0.0,0.0,240.60022,0.0,0.0,0.0,240.31726,0.0,0.0,0.0,0.0,0.0,240.60022,0.0,[0.98981327],0
187,6_charge_20,24,0.0,0.0,38.980858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.14679,0.0,0.0,0.0,0.0,0.0,244.8942,0.0,0.0,0.0,245.14679,0.0,0.0,0.0,0.0,0.0,244.8942,0.0,[0.97877495],0
